Customer ID,Recency,Frequency,Monetary,Cluster,Cluster_name
15638.0,14,8,2231.2,1,Лояльные
15639.0,85,4,603.01,0,Новые
15641.0,32,8,3458.35,1,Лояльные
15642.0,365,1,105.78000000000002,3,Группа риска
15645.0,38,3,430.56,0,Новые
15646.0,8,3,526.97,0,Новые
15647.0,51,1,169.0,0,Новые
15649.0,3,3,1354.35,2,Обычные
15650.0,151,3,539.03,0,Новые
15651.0,56,2,612.76,0,Новые
15652.0,23,5,1074.1,2,Обычные
15658.0,8,6,1311.44,2,Обычные
15659.0,22,2,226.04,0,Новые
15660.0,1,7,1212.13,2,Обычные
15661.0,15,6,906.15,2,Обычные
15662.0,297,2,283.73,3,Группа риска
15664.0,64,5,853.72,2,Обычные
15665.0,47,3,1773.11,2,Обычные
15666.0,108,2,632.9399999999999,0,Новые
15670.0,183,2,142.15,3,Группа риска
15672.0,361,1,45.3,3,Группа риска
15673.0,87,6,3528.82,1,Лояльные
15675.0,40,1,218.35,0,Новые
15677.0,57,2,648.4,0,Новые
15678.0,31,2,1541.19,2,Обычные
15680.0,2,10,3130.8,1,Лояльные
15681.0,15,10,1533.84,1,Лояльные
15682.0,235,3,316.99,3,Группа риска
15683.0,109,1,330.79,0,Новые
15684.0,183,6,147.8,3,Группа риска
15685.0,86,1,55.98,0,Новые
15686.0,56,1,90.0,0,Новые
15688.0,54,1,190.57,0,Новые
15689.0,253,1,266.93,3,Группа риска
15691.0,30,4,375.0,0,Новые
15693.0,295,1,37.5,3,Группа риска
15695.0,233,2,721.06,3,Группа риска
15696.0,57,9,1113.01,2,Обычные
15697.0,325,1,246.75,3,Группа риска
15698.0,260,1,46.2,3,Группа риска
15702.0,112,2,140.39,0,Новые
15704.0,129,4,1450.56,2,Обычные
15708.0,5,5,994.26,2,Обычные
15709.0,225,1,194.6,3,Группа риска
15710.0,53,1,898.87,0,Новые
15711.0,192,2,420.25,3,Группа риска
15712.0,15,8,2395.1,1,Лояльные
15713.0,2,4,639.24,0,Новые
15714.0,89,3,453.93,0,Новые
15715.0,191,5,658.02,3,Группа риска
15716.0,5,8,1938.0,1,Лояльные
15717.0,57,4,456.7000000000001,0,Новые
15718.0,176,1,293.79,3,Группа риска
15720.0,186,1,143.19,3,Группа риска
15722.0,81,9,2938.84,1,Лояльные
15723.0,47,3,744.55,0,Новые
15724.0,29,2,87.5,0,Новые
15726.0,26,1,321.91,0,Новые
15728.0,15,2,544.6,0,Новые
15729.0,29,3,92.7,0,Новые
15730.0,15,3,599.8,0,Новые
15731.0,189,1,125.3,3,Группа риска
15732.0,8,11,1343.4,1,Лояльные
15734.0,72,2,923.85,0,Новые
15735.0,57,1,327.68,0,Новые
15736.0,66,3,1717.27,2,Обычные
15741.0,94,2,208.62,0,Новые
15742.0,255,1,156.87,3,Группа риска
15747.0,11,7,1586.62,2,Обычные
15748.0,85,2,465.4500000000001,0,Новые
15752.0,8,3,1570.16,2,Обычные
15754.0,129,8,2546.19,1,Лояльные
15755.0,15,12,3618.07,1,Лояльные
15757.0,22,4,2225.94,2,Обычные
15759.0,84,7,557.94,2,Обычные
15761.0,78,1,143.05,0,Новые
15764.0,70,4,1207.81,2,Обычные
15765.0,302,1,370.63,3,Группа риска
15766.0,80,3,484.6,0,Новые
15770.0,248,1,321.45,3,Группа риска
15771.0,240,3,1006.54,3,Группа риска
15772.0,54,1,280.88,0,Новые
15773.0,45,1,138.84,0,Новые
15774.0,45,6,1053.4,2,Обычные
15775.0,267,1,45.6,3,Группа риска
15777.0,32,4,710.55,2,Обычные
15778.0,67,1,307.95,0,Новые
15779.0,99,2,124.08,0,Новые
15782.0,66,2,1391.71,2,Обычные
15784.0,103,2,848.3299999999999,0,Новые
15786.0,46,4,3558.65,1,Лояльные
15788.0,136,2,215.53,0,Новые
15789.0,67,6,1580.71,2,Обычные
15791.0,142,6,1937.35,2,Обычные
15792.0,35,2,933.84,0,Новые
15793.0,14,5,1433.96,2,Обычные
15794.0,372,2,777.0,3,Группа риска
15795.0,66,7,1369.86,2,Обычные
15796.0,10,12,2353.34,1,Лояльные
15797.0,217,2,613.6800000000001,3,Группа риска
15798.0,128,3,1535.37,2,Обычные
15799.0,54,1,540.15,0,Новые
15800.0,89,5,543.5,2,Обычные
15803.0,81,3,1513.84,2,Обычные
15807.0,44,3,903.67,0,Новые
15809.0,91,3,463.67,0,Новые
15810.0,22,6,1579.37,2,Обычные
15811.0,1,2,1671.9,2,Обычные
15812.0,71,8,3385.03,1,Лояльные
15814.0,29,2,689.11,0,Новые
15816.0,178,3,93.3,3,Группа риска
15817.0,56,3,2766.4,2,Обычные
15818.0,224,1,340.5,3,Группа риска
15819.0,67,7,2005.83,1,Лояльные
15822.0,129,6,892.4399999999999,2,Обычные
15824.0,89,2,890.94,0,Новые
15826.0,199,2,933.77,3,Группа риска
15828.0,11,1,1108.82,0,Новые
15833.0,373,1,80.4,3,Группа риска
15834.0,8,4,1515.39,2,Обычные
15837.0,121,1,385.03,0,Новые
15841.0,22,6,1507.4,2,Обычные
15842.0,24,3,528.75,0,Новые
15845.0,172,4,622.78,3,Группа риска
15846.0,21,1,107.01,0,Новые
15847.0,64,3,433.3,0,Новые
15848.0,257,1,139.94,3,Группа риска
15850.0,12,4,819.87,2,Обычные
15851.0,162,1,109.73,3,Группа риска
15852.0,162,1,96.55,3,Группа риска
15854.0,12,9,2609.16,1,Лояльные
15855.0,112,1,340.48,0,Новые
15857.0,66,1,273.48,0,Новые
15858.0,3,11,2479.02,1,Лояльные
15859.0,68,1,438.46,0,Новые
15860.0,4,10,1528.0,1,Лояльные
15861.0,92,6,1217.63,2,Обычные
15862.0,9,10,2095.41,1,Лояльные
15863.0,253,3,289.86,3,Группа риска
15864.0,17,1,244.44000000000003,0,Новые
15865.0,49,2,1353.79,2,Обычные
15868.0,219,1,94.53,3,Группа риска
15869.0,262,1,174.02,3,Группа риска
15870.0,32,3,508.52,0,Новые
15871.0,73,1,33.099999999999994,0,Новые
15872.0,14,2,434.75,0,Новые
15873.0,128,5,138.23999999999998,0,Новые
15875.0,282,1,111.72,3,Группа риска
15876.0,45,2,1449.14,2,Обычные
15878.0,197,2,330.77,3,Группа риска
15879.0,40,4,1157.3,2,Обычные
15880.0,5,2,313.28000000000003,0,Новые
15882.0,4,8,953.55,2,Обычные
15884.0,68,3,243.75000000000003,0,Новые
15886.0,52,3,871.78,0,Новые
15887.0,42,3,1027.15,2,Обычные
15888.0,36,2,260.85,0,Новые
15889.0,5,8,1348.96,2,Обычные
15890.0,30,5,535.65,2,Обычные
15892.0,305,1,128.2,3,Группа риска
15893.0,117,1,305.28000000000003,0,Новые
15894.0,5,1,156.74,0,Новые
15899.0,4,1,56.25,0,Новые
15900.0,49,4,539.39,0,Новые
15901.0,87,6,320.35,2,Обычные
15902.0,16,1,145.01,0,Новые
15903.0,14,7,3733.48,1,Лояльные
15905.0,179,1,114.69,3,Группа риска
15906.0,10,4,946.1,2,Обычные
15908.0,126,2,764.57,0,Новые
15910.0,36,7,1449.62,2,Обычные
15911.0,84,10,1401.55,1,Лояльные
15912.0,72,7,810.08,2,Обычные
15913.0,170,1,6.300000000000001,3,Группа риска
15914.0,14,2,205.99,0,Новые
15915.0,37,1,429.21,0,Новые
15916.0,2,10,1786.43,1,Лояльные
15917.0,242,4,437.53,3,Группа риска
15918.0,267,1,248.65,3,Группа риска
15919.0,4,1,270.72,0,Новые
15920.0,60,5,404.14,2,Обычные
15921.0,32,3,466.08,0,Новые
15922.0,8,2,363.6,0,Новые
15923.0,8,1,127.08,0,Новые
15924.0,367,1,102.82,3,Группа риска
15926.0,178,1,134.44,3,Группа риска
15927.0,283,1,123.39,3,Группа риска
15928.0,292,1,293.53,3,Группа риска
15929.0,280,1,594.0,3,Группа риска
15931.0,64,1,239.9,0,Новые
15934.0,53,2,2190.66,2,Обычные
15936.0,15,2,282.79,0,Новые
15938.0,92,4,330.23,0,Новые
15939.0,10,1,2945.38,2,Обычные
15941.0,149,2,230.6,0,Новые
15943.0,285,2,271.29,3,Группа риска
15944.0,29,3,1839.14,2,Обычные
15945.0,1,4,646.27,0,Новые
15946.0,138,3,2304.18,2,Обычные
15948.0,60,1,553.85,0,Новые
15951.0,17,1,304.95,0,Новые
15953.0,5,12,1890.17,1,Лояльные
15954.0,225,1,190.75,3,Группа риска
15956.0,187,2,617.6,3,Группа риска
15957.0,56,2,501.21,0,Новые
15958.0,39,3,388.64,0,Новые
15959.0,318,3,579.49,3,Группа риска
15960.0,10,5,394.0,2,Обычные
15961.0,15,1,451.29,0,Новые
15962.0,85,1,295.83,0,Новые
15964.0,299,1,272.96000000000004,3,Группа риска
15965.0,3,11,2153.7,1,Лояльные
15966.0,80,2,399.58,0,Новые
15967.0,15,11,2600.37,1,Лояльные
15968.0,24,1,418.05,0,Новые
15969.0,61,2,460.95,0,Новые
15970.0,234,1,703.22,3,Группа риска
15971.0,21,8,730.5800000000002,2,Обычные
15972.0,92,5,1810.27,2,Обычные
15973.0,2,3,680.62,0,Новые
15976.0,46,4,1315.7,2,Обычные
15978.0,59,4,2173.84,2,Обычные
15979.0,238,1,329.22,3,Группа риска
15982.0,241,1,324.51,3,Группа риска
15983.0,1,6,2483.8,1,Лояльные
15985.0,72,5,1572.86,2,Обычные
15986.0,17,1,186.3,0,Новые
15987.0,4,2,230.85,0,Новые
15988.0,187,2,612.0600000000001,3,Группа риска
15989.0,11,2,372.51,0,Новые
15990.0,130,5,1217.94,2,Обычные
15991.0,170,1,150.55,3,Группа риска
15992.0,32,2,854.61,0,Новые
15994.0,47,4,771.77,2,Обычные
15995.0,50,1,696.19,0,Новые
15996.0,2,2,626.22,0,Новые
15999.0,371,1,20.4,3,Группа риска
16001.0,17,2,519.06,0,Новые
16002.0,261,1,169.21,3,Группа риска
16003.0,17,5,2878.46,1,Лояльные
16004.0,110,5,2146.39,2,Обычные
16005.0,11,7,1788.38,2,Обычные
16006.0,23,1,245.77,0,Новые
16007.0,19,3,1373.2,2,Обычные
16010.0,12,9,1314.61,1,Лояльные
16012.0,37,2,1574.5,2,Обычные
16014.0,44,2,467.89,0,Новые
16016.0,2,6,1011.73,2,Обычные
16017.0,53,4,1341.95,2,Обычные
16018.0,32,2,289.23,0,Новые
16021.0,31,2,532.25,0,Новые
16024.0,47,2,232.96,0,Новые
16027.0,93,11,947.72,1,Лояльные
16028.0,231,1,82.2,3,Группа риска
16032.0,92,6,1970.45,2,Обычные
16033.0,5,10,1964.78,1,Лояльные
16034.0,30,4,488.07,0,Новые
16035.0,196,1,217.73,3,Группа риска
16036.0,60,2,1797.92,2,Обычные
16037.0,176,4,634.42,3,Группа риска
16039.0,59,3,449.65,0,Новые
16040.0,66,5,1070.15,2,Обычные
16042.0,1,6,1005.63,2,Обычные
16043.0,15,4,1082.6,2,Обычные
16044.0,71,1,340.84000000000003,0,Новые
16045.0,52,5,1846.33,2,Обычные
16046.0,198,1,235.78,3,Группа риска
16047.0,318,1,107.14,3,Группа риска
16048.0,9,5,812.84,2,Обычные
16049.0,11,3,787.89,0,Новые
16050.0,19,2,162.8,0,Новые
16051.0,317,1,188.44,3,Группа риска
16053.0,49,6,2094.19,1,Лояльные
16054.0,54,6,1306.78,2,Обычные
16057.0,67,7,1061.85,2,Обычные
16058.0,42,1,62.7,0,Новые
16059.0,3,7,1757.91,2,Обычные
16060.0,36,3,541.95,0,Новые
16061.0,56,2,74.9,0,Новые
16062.0,15,4,1709.83,2,Обычные
16064.0,361,1,111.0,3,Группа риска
16065.0,1,10,1993.53,1,Лояльные
16067.0,198,6,3026.19,1,Лояльные
16068.0,229,1,122.93,3,Группа риска
16069.0,53,1,457.7,0,Новые
16071.0,163,3,750.5600000000001,3,Группа риска
16072.0,64,3,3744.57,1,Лояльные
16074.0,26,1,265.25,0,Новые
16075.0,138,3,726.98,0,Новые
16077.0,210,2,600.0,3,Группа риска
16078.0,305,1,283.79,3,Группа риска
16080.0,21,3,296.3,0,Новые
16081.0,2,4,1653.28,2,Обычные
16082.0,306,1,106.75,3,Группа риска
16083.0,18,2,1033.8,0,Новые
16085.0,16,8,1356.22,2,Обычные
16086.0,3,6,1743.6,2,Обычные
16087.0,25,5,1739.92,2,Обычные
16088.0,211,2,1437.43,3,Группа риска
16089.0,22,2,271.44,0,Новые
16090.0,260,1,205.91,3,Группа риска
16092.0,140,5,736.13,2,Обычные
16094.0,11,13,2557.33,1,Лояльные
16095.0,92,1,447.05,0,Новые
16096.0,52,3,1264.35,2,Обычные
16098.0,9,8,2442.47,1,Лояльные
16099.0,53,5,836.35,2,Обычные
16100.0,98,1,582.64,0,Новые
16101.0,70,4,1921.46,2,Обычные
16104.0,54,10,2213.0,1,Лояльные
16105.0,74,4,2049.23,2,Обычные
16108.0,66,6,1355.83,2,Обычные
16109.0,283,2,311.7,3,Группа риска
16110.0,158,1,481.79,3,Группа риска
16111.0,64,1,562.48,0,Новые
16115.0,33,4,907.17,2,Обычные
16117.0,38,3,417.84,0,Новые
16119.0,30,6,1297.45,2,Обычные
16120.0,58,2,1747.77,2,Обычные
16121.0,16,4,590.08,0,Новые
16122.0,2,3,316.92,0,Новые
16124.0,54,4,1522.24,2,Обычные
16127.0,362,1,145.06,3,Группа риска
16128.0,16,9,1868.18,1,Лояльные
16129.0,43,3,1396.05,2,Обычные
16130.0,58,4,987.48,2,Обычные
16132.0,180,2,664.1999999999999,3,Группа риска
16134.0,59,4,1516.3,2,Обычные
16135.0,219,1,301.9,3,Группа риска
16136.0,278,2,211.7,3,Группа риска
16137.0,316,1,422.7,3,Группа риска
16138.0,4,4,902.4,2,Обычные
16139.0,358,2,475.74,3,Группа риска
16140.0,7,2,832.4200000000001,0,Новые
16141.0,53,1,335.54,0,Новые
16143.0,5,10,2447.04,1,Лояльные
16145.0,21,11,2951.62,1,Лояльные
16146.0,84,1,212.25,0,Новые
16147.0,36,6,1992.02,2,Обычные
16148.0,72,3,294.05,0,Новые
16149.0,65,1,141.70000000000002,0,Новые
16150.0,8,11,2248.62,1,Лояльные
16153.0,46,8,3213.28,1,Лояльные
16155.0,17,6,781.05,2,Обычные
16156.0,18,13,2908.9700000000003,1,Лояльные
16158.0,158,10,611.32,2,Обычные
16159.0,88,4,882.09,2,Обычные
16163.0,1,12,1822.03,1,Лояльные
16165.0,141,1,79.9,0,Новые
16166.0,64,4,327.48,0,Новые
16167.0,50,6,1149.87,2,Обычные
16172.0,109,3,744.34,0,Новые
16174.0,127,4,1237.2,2,Обычные
16175.0,107,3,798.85,0,Новые
16176.0,57,7,1964.04,1,Лояльные
16177.0,70,11,1809.66,1,Лояльные
16178.0,37,1,414.7,0,Новые
16182.0,74,5,3354.0,1,Лояльные
16183.0,30,3,739.1,0,Новые
16185.0,200,1,115.31,3,Группа риска
16188.0,43,2,95.85,0,Новые
16190.0,30,7,2508.4700000000003,1,Лояльные
16192.0,371,1,351.3,3,Группа риска
16193.0,46,1,315.98,0,Новые
16194.0,11,1,308.6,0,Новые
16195.0,359,1,323.25,3,Группа риска
16196.0,124,1,93.3,0,Новые
16197.0,105,9,2016.71,1,Лояльные
16198.0,73,1,629.36,0,Новые
16199.0,28,7,942.75,2,Обычные
16201.0,51,1,248.65,0,Новые
16202.0,53,10,2101.77,1,Лояльные
16203.0,8,3,521.64,0,Новые
16204.0,16,3,533.53,0,Новые
16205.0,32,3,1069.23,2,Обычные
16206.0,23,10,2060.31,1,Лояльные
16208.0,30,8,2776.19,1,Лояльные
16209.0,18,4,1884.16,2,Обычные
16211.0,57,2,543.5699999999999,0,Новые
16212.0,254,2,603.37,3,Группа риска
16214.0,71,1,975.5,0,Новые
16218.0,9,12,1288.73,1,Лояльные
16219.0,136,1,40.8,0,Новые
16221.0,3,8,1364.15,2,Обычные
16222.0,357,1,498.5,3,Группа риска
16223.0,10,2,1102.35,0,Новые
16224.0,23,1,321.24,0,Новые
16225.0,38,13,1725.59,1,Лояльные
16226.0,14,2,417.05,0,Новые
16227.0,115,4,640.5,0,Новые
16228.0,10,4,886.1600000000001,2,Обычные
16229.0,17,5,1824.76,2,Обычные
16231.0,15,4,1078.22,2,Обычные
16232.0,56,5,1708.79,2,Обычные
16233.0,2,8,1396.58,2,Обычные
16234.0,109,4,312.78,0,Новые
16235.0,11,5,1132.2,2,Обычные
16237.0,73,1,136.65,0,Новые
16238.0,58,1,63.66,0,Новые
16239.0,18,4,1078.0,2,Обычные
16241.0,5,4,1721.44,2,Обычные
16244.0,8,1,1056.63,0,Новые
16246.0,95,2,827.25,0,Новые
16250.0,9,2,401.94,0,Новые
16251.0,148,1,128.31,0,Новые
16252.0,2,2,2.664535259100376e-15,0,Новые
16253.0,56,6,3611.29,1,Лояльные
16254.0,14,3,985.14,2,Обычные
16255.0,1,10,2225.09,1,Лояльные
16256.0,129,2,876.9399999999999,0,Новые
16259.0,46,3,361.94,0,Новые
16261.0,22,2,312.62,0,Новые
16262.0,14,2,709.4300000000001,0,Новые
16263.0,59,1,351.01,0,Новые
16264.0,74,2,837.53,0,Новые
16265.0,22,4,1470.47,2,Обычные
16266.0,59,7,896.06,2,Обычные
16267.0,227,1,186.66,3,Группа риска
16269.0,64,2,714.59,0,Новые
16271.0,93,5,2033.78,2,Обычные
16273.0,284,2,336.04,3,Группа риска
16274.0,9,1,357.95,0,Новые
16275.0,110,2,1591.24,2,Обычные
16276.0,115,2,1818.79,2,Обычные
16277.0,369,1,188.69,3,Группа риска
16278.0,113,4,518.76,0,Новые
16280.0,361,1,238.05,3,Группа риска
16281.0,58,3,1354.46,2,Обычные
16282.0,123,2,1139.28,0,Новые
16283.0,54,5,2779.86,1,Лояльные
16284.0,29,1,205.8,0,Новые
16285.0,282,1,176.9,3,Группа риска
16286.0,113,4,263.65,0,Новые
16287.0,12,4,864.48,2,Обычные
16288.0,106,1,129.85,0,Новые
16289.0,98,2,98.81,0,Новые
16290.0,100,4,2069.3,2,Обычные
16291.0,318,1,117.72,3,Группа риска
16292.0,11,7,890.56,2,Обычные
16293.0,3,8,2395.46,1,Лояльные
16294.0,112,1,126.05,0,Новые
16296.0,262,6,1245.97,3,Группа риска
16298.0,33,6,481.8,2,Обычные
16299.0,108,2,178.65,0,Новые
16300.0,66,3,1392.43,2,Обычные
16301.0,372,1,107.33,3,Группа риска
16303.0,28,5,2517.89,1,Лояльные
16304.0,330,1,381.66,3,Группа риска
16306.0,3,2,560.55,0,Новые
16307.0,65,3,1194.92,2,Обычные
16308.0,42,3,2560.0,2,Обычные
16310.0,50,2,460.08,0,Новые
16312.0,68,1,171.15,0,Новые
16314.0,25,3,1491.4,2,Обычные
16315.0,172,1,176.34,3,Группа риска
16316.0,16,7,2777.75,1,Лояльные
16317.0,186,3,838.11,3,Группа риска
16320.0,89,6,3390.39,1,Лояльные
16321.0,262,3,34.8,3,Группа риска
16323.0,213,1,146.16,3,Группа риска
16325.0,59,12,2953.3,1,Лояльные
16326.0,19,11,1621.03,1,Лояльные
16328.0,199,1,310.83,3,Группа риска
16329.0,63,4,1703.07,2,Обычные
16330.0,60,4,382.42,0,Новые
16331.0,68,6,2037.7,2,Обычные
16332.0,67,5,406.77,0,Новые
16334.0,128,1,277.48,0,Новые
16335.0,187,8,2747.0,1,Лояльные
16336.0,56,4,3517.69,1,Лояльные
16340.0,75,2,976.99,0,Новые
16341.0,73,4,1872.91,2,Обычные
16343.0,43,1,316.59,0,Новые
16344.0,145,3,741.3199999999999,0,Новые
16345.0,119,1,623.33,0,Новые
16346.0,21,1,224.51,0,Новые
16347.0,24,11,2594.36,1,Лояльные
16348.0,66,1,328.77,0,Новые
16350.0,1,8,1106.02,2,Обычные
16354.0,15,3,733.71,0,Новые
16355.0,10,2,349.2,0,Новые
16356.0,12,3,204.1,0,Новые
16357.0,17,1,209.49,0,Новые
16358.0,30,1,892.1500000000001,0,Новые
16359.0,12,8,919.03,2,Обычные
16362.0,66,2,189.67,0,Новые
16365.0,3,8,1756.38,1,Лояльные
16366.0,218,3,1220.83,3,Группа риска
16367.0,19,1,557.91,0,Новые
16368.0,71,1,142.78,0,Новые
16369.0,72,4,1111.15,2,Обычные
16371.0,84,1,157.2,0,Новые
16372.0,38,4,930.68,2,Обычные
16373.0,18,2,309.49,0,Новые
16374.0,38,3,1298.42,2,Обычные
16375.0,106,2,104.0,0,Новые
16377.0,253,1,632.28,3,Группа риска
16381.0,31,2,258.7,0,Новые
16382.0,44,2,353.1,0,Новые
16383.0,32,7,2242.48,1,Лояльные
16384.0,65,2,774.4499999999999,0,Новые
16385.0,2,3,474.72,0,Новые
16386.0,23,1,785.39,0,Новые
16387.0,31,4,824.19,2,Обычные
16388.0,289,1,186.05,3,Группа риска
16390.0,172,3,467.5,3,Группа риска
16391.0,36,4,1103.61,2,Обычные
16392.0,49,2,541.86,0,Новые
16393.0,5,11,2515.45,1,Лояльные
16395.0,29,12,1972.05,1,Лояльные
16396.0,109,3,102.7,0,Новые
16397.0,264,1,127.88,3,Группа риска
16399.0,25,1,233.25,0,Новые
16400.0,31,8,2855.51,1,Лояльные
16402.0,5,1,211.8,0,Новые
16406.0,86,3,370.91,0,Новые
16407.0,25,4,694.72,2,Обычные
16408.0,227,1,231.93,3,Группа риска
16409.0,16,7,3680.16,1,Лояльные
16410.0,370,1,130.32,3,Группа риска
16411.0,5,3,695.54,0,Новые
16412.0,29,4,495.4,0,Новые
16413.0,11,1,266.78000000000003,0,Новые
16414.0,67,3,433.46,0,Новые
16415.0,219,2,509.09,3,Группа риска
16416.0,26,6,1921.48,2,Обычные
16417.0,128,1,35.7,0,Новые
16418.0,44,2,426.67,0,Новые
16419.0,213,2,515.1899999999999,3,Группа риска
16420.0,32,1,75.0,0,Новые
16421.0,12,3,526.27,0,Новые
16424.0,18,1,309.5,0,Новые
16428.0,49,3,660.28,0,Новые
16430.0,17,6,817.09,2,Обычные
16433.0,44,1,200.26,0,Новые
16434.0,82,6,1204.79,2,Обычные
16435.0,148,3,1011.57,0,Новые
16436.0,304,4,242.04,3,Группа риска
16437.0,17,2,301.25,0,Новые
16439.0,358,1,310.70000000000005,3,Группа риска
16440.0,129,1,216.3,0,Новые
16441.0,53,4,642.28,0,Новые
16442.0,240,2,282.68,3,Группа риска
16443.0,156,1,162.24,3,Группа риска
16445.0,22,3,372.22,0,Новые
16447.0,226,2,516.13,3,Группа риска
16448.0,107,1,178.98000000000002,0,Новые
16450.0,220,3,1163.81,3,Группа риска
16451.0,197,3,742.4300000000001,3,Группа риска
16452.0,266,2,332.17,3,Группа риска
16453.0,166,2,251.71,3,Группа риска
16454.0,67,5,10.05,0,Новые
16455.0,7,8,2465.54,1,Лояльные
16458.0,11,12,2232.6,1,Лояльные
16459.0,365,1,71.78999999999999,3,Группа риска
16461.0,226,2,1463.8,3,Группа риска
16465.0,49,3,726.34,0,Новые
16466.0,19,9,2110.13,1,Лояльные
16467.0,144,8,2862.4,1,Лояльные
16468.0,106,2,712.62,0,Новые
16469.0,150,1,178.48000000000002,0,Новые
16470.0,32,7,1696.21,2,Обычные
16471.0,28,5,962.23,2,Обычные
16472.0,70,2,789.6,0,Новые
16473.0,10,1,154.72,0,Новые
16476.0,53,3,337.0,0,Новые
16477.0,7,5,1825.56,2,Обычные
16481.0,295,3,428.23,3,Группа риска
16485.0,68,6,1774.03,2,Обычные
16486.0,173,1,134.36,3,Группа риска
16487.0,213,2,209.4,3,Группа риска
16489.0,16,2,303.7,0,Новые
16490.0,66,2,179.16000000000005,0,Новые
16491.0,36,2,792.81,0,Новые
16492.0,176,1,385.56,3,Группа риска
16493.0,80,3,780.46,0,Новые
16496.0,67,3,731.25,0,Новые
16499.0,1,9,2172.64,1,Лояльные
16500.0,10,4,435.1,0,Новые
16501.0,19,1,1237.23,0,Новые
16502.0,256,2,266.5,3,Группа риска
16503.0,29,8,2176.46,1,Лояльные
16507.0,208,1,152.76,3,Группа риска
16508.0,266,1,248.8,3,Группа риска
16510.0,8,6,1851.9,2,Обычные
16511.0,33,3,868.76,0,Новые
16515.0,15,5,1589.17,2,Обычные
16518.0,57,3,457.35,0,Новые
16519.0,1,3,341.18,0,Новые
16520.0,1,5,1429.3,2,Обычные
16521.0,51,3,1148.01,2,Обычные
16522.0,71,2,433.36,0,Новые
16523.0,25,11,2464.87,1,Лояльные
16524.0,82,2,308.14,0,Новые
16526.0,220,1,426.85,3,Группа риска
16527.0,60,1,1044.38,0,Новые
16529.0,113,3,1556.75,2,Обычные
16530.0,304,1,48.35,3,Группа риска
16531.0,17,5,1018.99,2,Обычные
16532.0,67,2,2007.84,2,Обычные
16534.0,278,1,635.9,3,Группа риска
16535.0,21,2,407.84,0,Новые
16537.0,277,1,23.35,3,Группа риска
16538.0,177,3,399.62,3,Группа риска
16539.0,9,7,2343.2,1,Лояльные
16540.0,50,1,226.7,0,Новые
16541.0,371,2,419.78,3,Группа риска
16542.0,37,1,137.7,0,Новые
16543.0,219,2,277.80999999999995,3,Группа риска
16544.0,155,6,110.3,0,Новые
16545.0,11,1,350.52,0,Новые
16547.0,182,1,111.71,3,Группа риска
16548.0,235,1,30.15,3,Группа риска
16551.0,59,4,1315.0,2,Обычные
16552.0,9,1,95.29,0,Новые
16554.0,16,11,1765.62,1,Лояльные
16555.0,137,8,5.3290705182007506e-15,2,Обычные
16559.0,33,1,185.2,0,Новые
16560.0,33,7,2194.2200000000003,1,Лояльные
16562.0,112,1,223.86,0,Новые
16563.0,36,6,3334.82,1,Лояльные
16564.0,205,1,87.8,3,Группа риска
16565.0,42,4,526.75,0,Новые
16568.0,63,2,1020.9,0,Новые
16569.0,267,4,1331.03,3,Группа риска
16571.0,21,12,2739.83,1,Лояльные
16574.0,59,2,850.34,0,Новые
16576.0,45,5,513.1700000000001,2,Обычные
16577.0,302,1,380.0,3,Группа риска
16578.0,262,1,156.6,3,Группа риска
16579.0,1,2,264.45,0,Новые
16583.0,9,2,297.95,0,Новые
16584.0,64,4,2177.44,2,Обычные
16585.0,229,2,341.59,3,Группа риска
16586.0,80,2,998.83,0,Новые
16588.0,22,4,1361.28,2,Обычные
16589.0,86,1,153.12,0,Новые
16590.0,17,3,563.6,0,Новые
16593.0,26,6,721.21,2,Обычные
16595.0,12,4,1450.02,2,Обычные
16596.0,2,3,329.48,0,Новые
16599.0,21,1,172.8,0,Новые
16600.0,10,10,1280.04,1,Лояльные
16601.0,26,2,439.45,0,Новые
16602.0,21,3,216.9,0,Новые
16604.0,184,3,326.25,3,Группа риска
16605.0,360,1,60.48,3,Группа риска
16606.0,40,2,357.66,0,Новые
16607.0,35,13,2336.51,1,Лояльные
16608.0,89,2,1288.72,0,Новые
16611.0,39,5,1655.64,2,Обычные
16612.0,10,6,2055.82,2,Обычные
16614.0,38,2,673.6,0,Новые
16615.0,204,2,264.5,3,Группа риска
16619.0,19,3,1712.12,2,Обычные
16620.0,25,4,1579.97,2,Обычные
16622.0,178,2,205.6,3,Группа риска
16623.0,37,4,873.04,2,Обычные
16625.0,58,5,1318.0,2,Обычные
16628.0,43,2,130.05,0,Новые
16630.0,43,2,104.3,0,Новые
16631.0,117,8,1867.02,1,Лояльные
16632.0,121,2,406.4,0,Новые
16634.0,8,9,1145.2,2,Обычные
16635.0,42,1,473.0,0,Новые
16638.0,4,6,749.8100000000001,2,Обычные
16639.0,45,1,490.47,0,Новые
16640.0,33,1,179.4,0,Новые
16641.0,337,1,323.40000000000003,3,Группа риска
16642.0,24,2,371.63,0,Новые
16643.0,53,2,428.05,0,Новые
16645.0,371,1,160.39,3,Группа риска
16646.0,79,2,675.05,0,Новые
16647.0,78,2,327.84,0,Новые
16648.0,91,2,382.14,0,Новые
16649.0,156,1,306.58000000000004,3,Группа риска
16650.0,56,6,1397.69,2,Обычные
16651.0,222,1,136.2,3,Группа риска
16654.0,4,5,1110.2,2,Обычные
